671	新楓之甫	1574603744	[{"xxxangelaxxx2":1574604536},{"R甫夫甫":1575816305},{"夏洛克·甫爾摩斯":1576165200},{"RFFF":1576166019},{"甫夫甫Я":1576416786},{"RFFF":1577285030},{"RrR甫":1577340045},{"RFFF":1577799412},{"ㄚㄈㄈㄈ":1578653662},{"甫夫甫大小惡男ㄐ甲ㄐ":1579171190},{"甫夫甫爾摩斯-fulmos":1579438393},{"阿甫比斯":1579826092},{"新春甫氣到":1579840529},{"雅馥蒂亞":1579894122},{"新春甫氣到":1580152864},{"阿甫吃甫爛豆甫":1580742096},{"阿甫喵蘿莉有咲可嗷嗷":1580979289},{"RF阿甫毛茅矛":1581348018},{"甫夫甫夫甫夫甫":1581979703},{"哇塌希哇阿甫摳":1582201645},{"R甫夫甫ꓤ":1583227406},{"RFU":1583860750},{"RFRF":1584175729},{"RF公車往這裡走":1585476094},{"RageFiddle":1585992726},{"卍暴滅乂RF乂死決卍":1586534441},{"被甫頭砍就會死":1587137906},{"甫甫甫":1587469373},{"卯叮狐狸甫":1588246925},{"國士甫雙十三面":1588920373},{"甫夫甫共享原則":1589173199},{"誰ㄚㄈ":1589534335},{"ㄈㄈㄈ在哪裡":1590235820},{"盙一盤子甫":1590931618},{"ㄈ甫夫ㄈ夫":1591200308},{"純正甫蓮寶燈":1591889350},{"甫嚕甫嚕甫":1592156259},{"甫夫休憩站z":1593263123},{"浮芙符Я":1593363066},{"阿甫化身Dl0":1593698924}]
684	AntesDeIrteADormir	1574605066	[{"MingChong":1574607073},{"鉀金屬":1575785932},{"哈哈我噁鉀啦":1576339804},{"凌晨4點鉀鉀離子過低":1576492455},{"4ÆM":1576604822},{"六赦／鉀":1577072774},{"真鹿死鉀-天瞳爆裂":1577181541},{"鉀金屬":1577286675},{"米蘭狀態干城語":1577345823},{"Kalium毀天滅地天瞳炸裂地鳴爆破純朴なる乙女貞德真的我婆":1578846973},{"Kalium毀天滅地貞德廚獸甲":1579536139},{"Kalium×HD":1579864825},{"Kalium":1580882115},{"阿鉀汪正太沒笑不啾啾":1580981980},{"鉀鉀鉀":1581166901},{"Kalium":1581239676},{"始原のビート～PristineBeat":1581687056},{"鉀k笑連gay":1581979701},{"古びた琵琶の付喪神-幻想浄瑠璃":1582540201},{"九十九弁々廚":1582784618},{"每天都很獸控":1583070027},{"每天都很俊豪":1583174672},{"哲學法力尤斯彌將迦N":1583388869},{"銘薙狶子P天叢地星":1583619721},{"薙茗希子P":1583761694},{"殘念殘月池外限貞L":1584183504},{"豆豆糖可i":1584362941},{"殘月池外限貞L":1584505083},{"給我貞德我要貞德":1584626479},{"貞德圓滿了":1585039045},{"豆豆糖可i被拒":1585668879},{"銃឴᠌᠌឴᠌᠌":1586940915},{"不要以為我不敢胖宅男":1587138546},{"重力槍":1587405973},{"鍇鉀金屬":1587544107},{"鉿鍇鉀":1587649747},{"退縮砲":1587705612},{"雷電之渾身":1587749898},{"那個女人":1587988834},{"技能傷害上限UP":1588052653},{"色相混濁":1588061580},{"生活帶來您時色相做色相掃描":1588431502},{"生活帶來您時廢文做廢文觀看":1588522940},{"299":1588588628},{"UID684":1588680245},{"幻想浄瑠璃":1589458313},{"閉關浄瑠璃":1589638260},{"25光年の孤独":1589793265},{"怎麼可能正常":1590083987},{"祝您好運每一天":1590408456},{"不要拿":1590735695},{"祝您星爆每一天":1590931624},{"祝您星爆每一天：卡特日日新報":1591072068},{"祝您星爆每一天":1591188502},{"Money．":1591250904},{"自由美利堅．鎖喉每一天":1591263669},{"自由MMO．星爆每一天":1591345859},{"好色哦怪":1591705411},{"侵鉀賣gay搞":1591965062},{"非天極藍髮渴望者":1592285369},{"碰—叮—噠—":1592397453},{"無線上網":1592570121},{"無限上網":1592808699},{"當卡特備胎的永A亂源1":1592889847},{"永A雲亂源":1592925901},{"鉀金屬":1592927938},{"亂源鉀金屬":1593156978},{"期末過了沒我想放鉀":1593251365},{"恁鉀飽袂":1593270146},{"Ωalium":1593534794},{"鉀小煙香菇肏你天":1593884577},{"靈在無機稜角鉀塊龍蝦":1593931425},{"SippyCup洗鼻孔鉀":1593955274},{"鉀啪Z啪":1593966657},{"鉀小煙香菇肏你天":1593976562},{"超速改裝鉀":1594010598},{"鉀裝會調權重":1594018648},{"鉀奔謀正經":1594064098},{"鉀胖二號":1594140627},{"Panel　Window　WIndow":1594215422},{"梅粉឴":1594305969},{"祝您荷索每一天":1594477424},{"此地nomoney300錢":1594556857},{"銃឴᠌᠌឴᠌᠌":1594743869},{"Android人":1594819646},{"鉀金屬色調色盤":1595062835},{"蔡陰魂還錢":1595247509},{"鉀金屬色調色盤":1595432861}]
685	Likulau	1574605279	[{"max7789633":1574605952}]
689	清新文藝小帥哥	1574605505	[{"Ming":1574605949}]
692	つばさ	1574605559	[{"wayne880209":1574605955}]
693	至少要3個字	1574605567	[{"jinandy99":1574608518}]
695	變態狐尼ouo	1574605780	[{"nick0313":1574606315}]
706	怪我摟	1574606677	[{"foul1995":1574863288}]
709	失敗組	1574607203	[{"qazw0102":1574607650},{"貓貓。":1574812856},{"---":1588074163}]
716	Kazune_k	1574607914	[{"zx123880":1574608512}]
717	聽說有人想搞定我	1574608100	[{"adh":1591226621}]
728	『緣ü』	1574609362	[{"shoo8388":1574634309}]
732	冷玥瞳	1574609937	[{"asd07160":1574634315}]
734	酒井水希	1574609999	[{"LVXXII86":1574634346}]
736	餾酒居霖滴	1574610557	[{"nekonokimoti":1574634312}]
737	哈天-姦滅模式	1574610654	[{"HaTain":1574687026}]
742	羅剎人	1574611541	[{"as777as777":1576499223}]
743	可撥社畜	1574611591	[{"希斯歐兔兔奈":1589173196}]
748	浠凡う	1574611953	[{"Andychiang":1574634340}]
751	卡比頭	1574612220	[{"seed87534225":1574664596},{"破貓僧":1592557056}]
752	楷楷楷	1574612308	[{"楷楷楷":1575719294},{"楷人家":1575903386},{"楷貴妃":1577190062},{"楷是楷貴妃並不是ㄈㄆ的楷之聖誕節快樂":1577380592},{"楷·夏提雅·布拉德弗倫":1580829541}]
754	這就是我要的	1574612592	[{"clark3ds":1574634369}]
757	企鵝幫幫	1574612860	[{"愁愁QAQ":1574657655}]
760	edu14256	1574613019	[{"ycpss93270":1575032729}]
765	茴脩褚	1574613307	[{"d41006930":1574634377}]
767	馬基獅狐	1574613475	[{"crystal777":1574693666}]
772	Mizuki	1574613755	[{"zz5774267":1574634351}]
773	功倍功倍	1574613809	[{"lkk8236":1574634348}]
776	凌霄月	1574613921	[{"q0919380807":1574634358}]
779	Kartoffel_kun	1574614721	[{"Kartoff_kun":1574634353}]
780	嚴重失眠	1574614743	[{"a9702488143":1574634372}]
782	㪣竹槓的竹槓	1574615094	[{"Lensy":1576402720}]
784	星爆巧克力	1574615936	[{"超級巧克力":1576073890},{"神奇巧克力":1579840077},{"新春巧克力":1592156265}]
786	穹稻蒔樹葉	1574616472	[{"spcwillie":1575526772}]
787	香草味牛奶龍	1574616944	[{"benson3228":1574634355},{"路過的牛奶":1574699157}]
799	wasserler	1574620312	[{"wasstlsea":1574742061}]
802	在地下城尋短	1574620699	[{"a48555858":1574634381}]
803	好想跳起來哦	1574620848	[{"davidho0022":1574736767}]
804	Requiem	1574620943	[{"曾幾何時的輓歌":1574634413}]
805	請停止你的松岡行為	1574621016	[{"z01250125":1574634393}]
807	克萊因	1574621950	[{"kleinc8763":1574634890}]
809	Fruit丨vinegar	1574622281	[{"louies33":1574643677},{"我才不要":1577671504},{"你們跨年就我上班":1577829278},{"是時候了":1580784978}]
812	放假🧨	1574623124	[{"GGwp":1574772490},{"GGwp☆（ゝω●）":1575809695},{"畫太陽王":1576032073},{"沒҉法҉顯҉示҉名稱҉請҉連҉絡҉你҉的҉網҉供҉應҉商҉":1576241983},{"負能量發放者":1576330223},{"GGwp負能量發放模式":1576422434},{"GGwp被跳過模式":1576685935},{"什麼人":1576832011},{"嗯你說錯了":1576923120},{"潛水仔":1576925469},{"IcomeVeryEasily":1576952106},{"陰暗又刺眼的太陽":1576956047},{"幽暗但刺眼的太陽":1577711312},{"紅巨星":1577976336},{"白矮星":1583681446},{"棕矮星":1584496676},{"脈衝星":1586239466},{"電中性":1586767904},{"二高-γ-亞麻酸":1588571214},{"白　白　白":1589791619},{"反式亞麻酸ALA":1590834132},{"失去同步":1592988787},{"不要再考我了":1593799782},{"一火一田女一土月火考竹手戈弓弓":1594064103},{"一火一田女一土月火考竹手戈弓弓-半放假模式":1594113022},{"一火一田女一土月火考竹手戈弓弓我要看能多長-半放假模式":1594116794},{"一火一田女一土月火考竹手戈弓弓竹手戈要看能多長-半放假模式":1594823799}]
816	JRC	1574625001	[{"st444556":1574736776}]
817	Zynxchlco	1574627003	[{"starco0815z":1574634416}]
823	KamisakA	1574632086	[{"a10169jen":1574634424}]
824	可撥肥宅	1574632095	[{"貓咪龍捲風":1589865288}]
825	Misty	1574632266	[{"Vigonoah123":1574634419},{"PsyQu1":1574664598}]
833	紅色按鈕	1574635763	[{"enderdaniel0522":1574643667}]
835	山豬醬	1574635858	[{"qwe2345rty":1574635981},{"我愛騎山豬":1577419647},{"W是王國紀元的山豬國王兼貝法廚的W":1580130173},{"山豬開剁AAAAAAAAAAAAAAAA":1586262237},{"🤔🤔😯😄😄":1591705414}]
838	霏崎ü	1574636489	[{"Au_Neptune":1574643684}]
848	藍熊船長	1574641228	[{"roy9163":1574643673}]
852	玄米律師	1574642783	[{"spike":1574654462}]
857	touwak	1574644198	[{"touwaka1178":1578940982}]
858	千夜月	1574644435	[{"s36984":1574654096}]
862	Remix	1574645007	[{"asdjklhgf4":1574654103}]
863	哈囉你哪位	1574645223	[{"w2715456899":1574654107}]
866	伊井野小狂犬我婆	1574645564	[{"五月醬":1574690037},{"iii":1574690281},{"五月醬":1583619724},{"石像歸來":1583639677},{"五月醬":1590999432}]
868	林薰曖	1574645941	[{"a391127527":1574654358}]
873	巨錘瑞斯開墮	1574646929	[{"87878787":1574654320}]
875	tainukiller	1574647102	[{"youbetterdontlie":1574654351}]
878	烏干達傳教士	1574647596	[{"烏干達狂戰士":1574654343}]
880	野獣先輩	1574647698	[{"王立強":1574654092}]
882	布偶_不想做報告	1574647921	[{"ab19960208":1574654355}]
891	紅豆麵包	1574650366	[{"y124421473":1574654366}]
892	15萬樓串主	1574650460	[{"leo88541":1574654369}]
898	黑馬蛋	1574651305	[{"kk59882345":1574736893}]
901	憨吉餅	1574651393	[{"QAQoo":1574663424}]
902	Sjdp8576	1574651418	[{"rico0823":1574666141},{"Sjdp3280":1574675140}]
906	我是拔辣	1574652121	[{"giod2684":1574654384}]
909	小鯨魚	1574652300	[{"_me0w0":1574654390},{"鯨貓0w0":1574844171},{"鯨貓_":1574931611}]
912	黑熊1103	1574652652	[{"h11103":1575261618}]
913	熾月銀雪	1574652848	[{"asdfg2369":1574654376}]
914	牛肉麵貧民	1574652951	[{"KTSF4BRPXZL":1574654387},{"檮溩R":1574896081}]
917	PONYY	1574653232	[{"seer4455":1574654379},{"PONYY":1578662310},{"寶妮⠀":1581740723}]
919	該叫什麼呢	1574654322	[{"Memory0692":1589716819}]
923	番茄獸	1574656560	[{"a8514562":1574657646}]
926	豐聰耳神子	1574656825	[{"Toyosatomiminomiko":1574657651}]
928	先停一下	1574657220	[{"AC138116":1574663414}]
937	噁男王	1574658105	[{"Tony12345647":1574736621},{"猥瑣大叔":1575049832}]
938	YEEE	1574658110	[{"kartg00512":1574663416}]
950	小胡椒	1574658767	[{"c8763":1576525698}]
957	韓國瑜前市長	1574659369	[{"場外廢物版務":1574692599},{"韓國瑜總統":1578661253},{"韓摑漁總統":1578743584},{"韓國瑜店長":1581440024},{"韓國瑜獸人":1592982933}]
966	好想測試看看用戶名到底可以多少個字喔就目前看起來很多喔	1574660073	[{"paul61302":1574663421}]
967	RU二二	1574660194	[{"kater00760":1574675153}]
969	一番星	1574660292	[{"CCC":1575119404},{"丹尼_":1575380906},{"小苗蹦蹦跳":1575852070},{"CCC":1575907553},{"今天我生日ㄛ":1575978917},{"CCC":1576322979},{"苗龜草苗龜":1576418364},{"CCC":1577235771},{"皇帝企鵝二號":1577287022},{"德羅傑星系":1577412841},{"兇狗勾":1577548870},{"QQ熊":1577850312},{"___":1577886695},{"媽投應":1578057854},{"扛轎少年ヒロト":1578493128},{"CCC-學測模式":1578625067},{"夏天ㄉ殭屍":1578813421},{"絢爛夜月，湖心薄冰映路騷，走一步摔兩跤":1578903583},{"CCC":1578991629},{"熙熙☆彡":1579080324},{"奧丁神劍":1579189129},{"陣頭小孩ヒロト":1579547633},{"阿拉柏憲法":1579793861},{"匕口卜":1580152876},{"CCC":1580828069},{"WildDunk":1581166904},{"真是傑作！":1581403749},{"超新星":1583761696},{"白兎屋なえ":1584026058},{"Galaxy":1584914921},{"⚡️⚡️⚡️":1585637510},{"神之孑":1585717917},{"生活帶來您時檸檬做檸檬水":1585752643},{"SUPERNOVA":1586081339},{"怪大叔":1586248342},{"播種歐吉桑-統測模式":1587137887},{"偕偕偕":1587295258},{"Galaxy":1588266618},{"maeshmolowa":1588814128},{"咩噗😭😭":1589015570},{"雜燴兔":1589110894},{"雜碎兔":1590218857},{"真正的轟炸機":1591064683},{"penicillin":1591147740},{"別再打了我認錯就是了":1591182147},{"曾聖傑的鐵粉♥FOREVER":1591263672},{"麵粉球":1591915927},{"tɕtɕ":1592877295},{"笑破快":1592899949},{"エスト":1593082647},{"闇の妓女愛思特":1593095174},{"三倍の奥利給":1593511464},{"熱狗雞雞燒給黑章":1593976565},{"你駕照掉了":1594064121},{"有點不行太Ok":1594140624},{"棉花糖球":1594300614},{"maeshmolowa球":1594477417},{"加把勁騎士":1594656602},{"快去睡…":1594727167},{"一等星":1594984757},{"北極星":1595062833}]
972	ㄎㄧㄤ貓	1574660349	[{"ㄙㄙ蛇":1575554218}]
973	娜娜亞	1574660354	[{"nanaya3310":1574663426}]
975	想不到名字__	1574660441	[{"ping0125a":1574663439}]
976	綠風液晶	1574660455	[{"ap073":1574672349}]
982	Dolulu	1574661019	[{"larry019383":1574665310}]
989	Nauuu	1574661664	[{"nashi0103":1574698798}]
996	只能說真理的小母狗	1574662028	[{"s325687":1574687041}]
997	Lv1／人類／初心者	1574662040	[{"sam26475621":1574739605}]
1001	HWT	1574662175	[{"cry20371":1574858994}]
1008	平凡的路人易	1574662344	[{"banana190":1574699642}]
1013	早起的楓	1574662506	[{"tim81311":1574663429}]
1014	我不是姊控	1574662514	[{"ayrerick":1574663434}]
1015	青玉案	1574662534	[{"青山翠霞":1580641463}]
1017	Bangbang獸	1574662579	[{"eehomgg":1574672290}]
1019	我是祅我不是祅	1574662599	[{"ku901205":1574663914}]
1021	光頭哥哥母湯喔	1574662617	[{"ggwpaaaaa":1574663431}]
1023	吉良吉影	1574662641	[{"lspss094":1574672331},{"馬頭姑娘":1574678587},{"小馬頭":1575082818}]
1028	NPC中的NPC	1574662728	[{"hauch000727":1574663443},{"我豪喔":1574665307}]
1031	奇異鳥博士-火燒心模式	1574662832	[{"你他媽可以不要再講幹話了嗎":1574867256},{"奇異鳥博士":1577471320},{"奇異鳥":1577471484}]
1034	胡錦濤	1574663031	[{"boris081":1574951375}]
1035	骯髒丹	1574663054	[{"vmail13338":1574672286}]
1044	火鍋機動組	1574663259	[{"aa001128":1574664603}]
1045	敏糖MK-II	1574663262	[{"draculux":1574675162}]
1046	Aki	1574663265	[{"S0139637":1574663903}]
1049	巴哈-陽氣	1574663468	[{"Soss159367":1574663908}]
1050	⠀⠀⠀Noneed⠀⠀⠀	1574663473	[{"Noneed":1577722441}]
1053	dogking	1574663525	[{"neil11008":1574663911}]
1055	宇宙貓	1574663548	[{"cykacat2016":1574687046}]
1061	粗來玩	1574663777	[{"jt20000711":1574690017}]
1065	會長_畜牲羊_麵包狗_小粥_白上狐狸_ぺこら我婆	1574663859	[{"zz2259776":1574666136},{"As109":1588521357},{"男上加男":1589248577},{"As109":1592491289},{"超新星":1593512322},{"播種歐吉桑-統測模式":1594531669}]
1066	吉娃娃a小手	1574663925	[{"r55556211718":1574672283}]
1067	yuli與他的廢人生活	1574663944	[{"yuli":1576260728},{"yuli與即將來到的聖誕快樂":1577359894}]
1068	我的酒館不打烊	1574663997	[{"6960skkk":1574664601}]
1074	習近平	1574664284	[{"數位學伴":1574665313}]
1078	nothing	1574664470	[{"不要理我":1585117470}]
1087	四宮輝夜	1574664652	[{"Hikigaya":1574666139},{"比企谷八幡":1588166807}]
1088	桐谷和人	1574664652	[{"kirito48763":1574665305}]
1095	想跟卡特做菜	1574665046	[{"gab235846170":1574767496}]
1098	電腦玩家傑夫	1574665369	[{"Aiskaocia444":1590871329}]
1099	ㄐㄐ冰炫風	1574665431	[{"yangj12369":1574687399}]
1102	別再打了我不會認錯的	1574665664	[{"ATER_FABULA":1574679214},{"別再打了我不會認錯的":1576172856},{"死不認錯":1576260725},{"別再打了我不會認錯的":1577340110},{"隔江猶唱後庭花":1577377622},{"別再打了我不會認錯的":1585747340},{"躺在程式裡悠閒的一枚希臘問號":1585836741},{"別再打了我不會認錯的":1587137672},{"別再打了我認錯就是了":1587138307},{"別再錯認了打就是我了":1588106226},{"https__imgur_com_KkWvR4f_jpg":1588129602},{"別再打了我不會認錯的":1588252756},{"在楷楷的ㄐㄐ中有新的回應":1588256784},{"別再錯了我不會認打的":1589575119},{"別認錯在我不了打我會了":1589694872},{"別再打了我不會認錯的":1590416732},{"給他一根棍子上綁著鏡子他也找不到自己的屁眼":1590519647}]
1108	拉斯維加斯之風	1574666008	[{"paradiselost":1574667896},{"你大爺的":1575031467},{"薩咕咾":1575035459}]
1116	小紅帽恰恰	1574666236	[{"a29685978":1574667917},{"好想星爆":1574736662}]
1117	興趣使然喔喔喔	1574666259	[{"ws153759":1574854277}]
1118	俺，参上	1574666293	[{"pizzapie1234":1574672344}]
1123	我4白毛	1574666509	[{"ierky8292":1574868871}]
1127	沖田控	1574666624	[{"a14319060":1574667905}]
1128	不飽和紙肪酸	1574666646	[{"mnoby5564":1574697593}]
1133	先生你好醜	1574666792	[{"hank1314520":1574667924}]
1134	老婆好能幹	1574666798	[{"as766866":1574689122}]
1138	羽過天晴	1574666898	[{"cc70170":1574672302}]
1146	紅魔導RW	1574667110	[{"RedWitcher0521":1574667921}]
1153	長不帥的南護校草	1574667305	[{"x72013358":1574672276}]
1157	什麼意思	1574667462	[{"電子垃圾":1574672319}]
1170	NPC	1574668164	[{"支那寶":1574770891}]
1173	羽夜😘	1574668270	[{"lucky0319":1574672280}]
1177	Frankryd	1574668469	[{"FrankillA":1575639737}]
1178	鬼之淫僧	1574668475	[{"裝甲惡鬼淫僧":1583291186}]
1180	邪魅罪孽闇炎	1574668588	[{"jhemaki":1574769092}]
1190	嗚姆みみ	1574669096	[{"zx91035900":1574672321}]
1192	有病嗎？	1574669141	[{"Sov7233":1574672298}]
1198	可可可	1574669312	[{"scarletraven":1574672323},{"efwfwe":1574842114},{"Scarletraven":1574848378}]
1199	濕師👌	1574669470	[{"不頂大師":1574692623}]
1201	あまつき	1574669497	[{"eternal0821":1574672295}]
1202	桃樂比	1574669521	[{"luchiu0419":1574672340},{"Luchiu":1579507140}]
1205	阿蛇蛇-瘋狂熊頭模式	1574669599	[{"az2444745":1574672326}]
1206	幻夢櫻落	1574669605	[{"t201220122":1574672351}]
1211	無敵破壞貓	1574669715	[{"rush871206":1574672336}]
1215	養生就用清蒸	1574669751	[{"YillyH":1574672328}]
1216	花花漂亮亮垃圾臭嘛嘛大雨嘩啦啦手電筒亮光光電話鈴鈴鈴吃飯	1574669791	[{"DecadePF":1574736837},{"一視同仁":1575092881},{"狼人滲透者":1575244072},{"一視同仁":1575527580},{"提里奧·弗丁":1576120131},{"伊利丹·怒風":1576140317},{"提里奧·弗丁":1576406990},{"便便小DD":1576596197},{"提里奧·扶丁丁":1577286668},{"卡德加":1577808360},{"凱爾薩斯‧逐日者":1577891693},{"伊利丹·怒風":1578710003},{"伊莉丹·怒風":1578930632},{"小DD":1579699863},{"原始D人":1579712777},{"小DD":1580867034},{"DDD":1581605575},{"DB2":1582514493},{"D先生":1583728242},{"炫彩霓虹D":1589883957},{"小DD":1593430406},{"大D小D":1595227206}]
1227	我本想大聲斥責的但那奶子真的太大了	1574670275	[{"31544125":1574672333}]
1243	出來面對好嗎？	1574670834	[{"min":1574736632}]
1244	炭烤竹鼠	1574670843	[{"iloveteengirl":1574812874}]
1247	隙間的妖怪	1574670911	[{"timmy12345":1574672338}]
1251	多毛怪	1574671009	[{"sweet58496":1574736829}]
1262	我覺得可以，但我拒絕	1574671207	[{"jay911411":1574687391}]
1267	真飽涼麵微波請按9	1574671307	[{"KYOU":1574681688},{"ZoneTan":1574852034},{"香蕉你個芭樂":1575018625}]
1269	你的垃圾室友	1574671334	[{"垃圾室友":1574672346}]
1272	ヾ緋語	1574671374	[{"qer35257157":1574675147}]
1280	有禮貌吉娃	1574671523	[{"seacro":1574936261}]
1284	你給我滾	1574671655	[{"Antithesis":1575181851}]
1289	可可蘿的頭號大粉絲	1574671777	[{"josh880301":1574672354},{"可可蘿的頭號大粉絲":1585717921},{"紗霧的頭號大粉絲":1585764645}]
1290	有咲有推	1574671786	[{"jkllo":1574736796}]
1291	神奇海蘿批發商	1574671795	[{"ivan9166com":1574672356}]
1293	絕緣物	1574671814	[{"aq653999":1574676740}]
1296	魯加空熊	1574671850	[{"dion6048":1574676454}]
1298	我不要緊的	1574671877	[{"rich4104036053":1574672404}]
1299	萬年單身狗	1574671879	[{"a1596302":1574675143}]
1303	小津津	1574671950	[{"幻想乂格爾":1579977415}]
1304	告訴你一個神秘的地方	1574671965	[{"ya135798":1574672293}]
1315	sandisman	1574672162	[{"f6116":1574672408}]
1337	你很地獄欸	1574672628	[{"daln4vu4s93":1574675145}]
1341	哈47不是狼	1574672677	[{"sp880022":1574675157}]
1342	五羊一本田	1574672689	[{"qw5956309":1574682278}]
1345	銀髮傲嬌ㄌㄌㄎ	1574672725	[{"krii":1574848373}]
1354	超可愛的口袋城巨星黑貓菲爾醬和克莉爾與她帶著面具的小跟班秘密	1574672819	[{"肥鵝醬":1574736712},{"超可愛的口袋城巨星黑貓菲爾醬與她的小夥伴秘密":1574764268}]
1359	天星爆流氣焰斬	1574672955	[{"mini55510":1575424731}]
1366	罪天罰	1574673019	[{"danielch629":1574692590}]
1374	姆咪姆姆咪	1574673185	[{"TobiTori":1574679561}]
1379	肥宅兒OuO	1574673247	[{"qqe78988":1575036731}]
1385	科學超逼食砲	1574673337	[{"NanamiChiaki":1574675160}]
1386	歡樂芝麻街	1574673352	[{"Iced1933":1574675164}]
1388	Dio	1574673422	[{"tony28772386":1574677997}]
1391	野獸後輩	1574673476	[{"Imsucker123":1579243951}]
1394	耿好爽	1574673573	[{"starburst":1574675151}]
1412	嶽丸我公不服鬥劍	1574674590	[{"lby1069":1574676084}]
1415	會彈鋼琴的貓	1574675149	[{"a5162001":1574675564}]
1421	小迷弟	1574675248	[{"leo520160":1574736759}]
1427	伊井野ミコ	1574675330	[{"Car":1594113028}]
1429	式模文廢-看麼怎你JB	1574675333	[{"i689tw":1574676090}]
1430	米多拉	1574675347	[{"nimoeu77491":1574675572}]
1433	Pinmoa	1574675387	[{"lin881205":1574675574},{"Xlone":1580105522}]
1434	ㄌㄌ熊かわいい	1574675402	[{"jimmy159688":1574675569}]
1435	イミワカンナイ★	1574675426	[{"cherry0804":1574737316}]
1444	Urban_Shepherd	1574675672	[{"apple2809007":1574676451},{"先訴抗辯權":1576339810},{"受破產宣告優先者":1577289134},{"罹於時效消滅":1577726849},{"林德拜爾":1577899742},{"65daysofstatic":1578672402},{"米米兔":1579321484},{"Explosions_In_The_Sky":1579766578},{"心は孤独な狩人":1580152867},{"心靈追擊者":1580865960}]
1449	煙燻鮭魚粉	1574675746	[{"windlolz55":1574676093}]
1453	AYuE	1574675800	[{"ayue0314":1574697573}]
1454	衡衝衛元祖	1574675805	[{"Roler19965":1574676087}]
1473	SEVEN	1574676412	[{"Valliste":1575868775}]
1475	庸俗肥宅	1574676440	[{"Georgebye7788":1574676743}]
1482	四葉我婆	1574676521	[{"komari":1574690028}]
1486	星霰c	1574676625	[{"月朔c":1574692618}]
1496	韓國瑜珈老師	1574676916	[{"attitude791013":1574754271}]
1505	Administrator	1574677033	[{"一柄桂枝":1574690022}]
1506	場外潛水仔	1574677037	[{"game2000":1574682284}]
1514	Eric	1574677243	[{"Teni":1574678591}]
1518	庭院深深深幾許	1574677384	[{"b08161950":1574677994}]
1528	走路跌跤	1574677644	[{"cjo60206":1574679211}]
1532	有球必硬	1574677762	[{"UmiOn":1574923408}]
1543	巧克力	1574678100	[{"WZMF377961":1574678594},{"ㄩㄧㄩㄧ":1574681673}]
1554	這樣真的可以唷	1574678421	[{"kens02514":1574679170}]
1559	窩知道	1574678576	[{"東方廚":1589207684}]
1560	Genesis0140	1574678609	[{"kk308":1590172074}]
1562	★兔兔★	1574678632	[{"harry890707":1574679216}]
1563	Adobe	1574678658	[{"Dove":1574772541}]
1564	ㄐㄐ牛奶	1574678663	[{"Jabariluca":1574679173}]
1580	美紅幹鈴	1574679585	[{"FaDaTsai":1574681685}]
1585	蘿莉控不是病	1574679752	[{"nanamihikaru":1574681668}]
1587	村民b	1574679812	[{"aa404130":1574681665}]
1588	platypus	1574679870	[{"鯊鯊鯊":1574681676}]
1590	並不是那樣的	1574680033	[{"zx899999":1574681679}]
1596	鮭魚叔叔叔	1574680626	[{"fokuu123":1576458414},{"鮭魚叔叔":1577590849},{"鮭魚先生":1577865848},{"鮭魚潛水艇-沈澱模式":1580973813},{"鮭魚叔叔":1583551543}]
1603	325467	1574681350	[{"vm3333":1574812889}]
1610	快閃之星爆	1574681652	[{"qc35100x":1574682274}]
1615	豬排教練	1574681839	[{"雨日斤":1575022717}]
1619	苦瓜牛奶糖	1574681972	[{"Andy079011":1574682281}]
1624	ˆˆˆ狗ˆˆˆ	1574682031	[{"c15s17":1574682452}]
1632	RockOnCrow	1574682161	[{"jim0001":1574896076}]
1633	玥枂月	1574682170	[{"whitecat030":1574683838}]
1634	追憶旅人	1574682175	[{"11X11X403":1574682450}]
1635	射射_	1574682186	[{"lockrock678":1574682447}]
1638	阿冠-初音我婆	1574682244	[{"阿冠_初音我婆":1574736676},{"場外人士":1592669377}]
1647	時日F	1574682686	[{"fk3467tw":1574683214}]
1651	精靈乾糧	1574682889	[{"paralleoex":1574683216}]
1652	ハギネコ	1574682894	[{"genosicra":1574683211}]
1655	quyuan	1574682952	[{"lagi410390":1574683836}]
1660	乂ちhuahua乂	1574683004	[{"Pepega":1574688002}]
1661	獣の傭兵　嘟嘟嚕	1574683018	[{"a95074robert":1574736714}]
1662	アスアス	1574683037	[{"Sentiun":1576942854}]
1671	母咪母咪星報報	1574683375	[{"waterland7":1574683841}]
1673	自己玩	1574683390	[{"轟姆轟姆":1574688011}]
1675	告娃娃	1574683468	[{"linkin60711":1574696943}]
1677	Æön183	1574683483	[{"了Æön183":1574699634}]
1678	洪媽從	1574683484	[{"詢夢仁":1574765550},{"尋夢仁":1575224750}]
1686	x笨x	1574683706	[{"Cloudyfall":1574696938}]
1687	翡翠_	1574683708	[{"gsn964210":1574686294},{"碧翡翠":1574756283}]
1697	織田氏	1574683936	[{"Xiao":1574687031}]
1699	泥好嗎	1574683991	[{"loxa90034":1575976013}]
1701	惠惠控	1574683998	[{"s2240959":1574687028}]
1705	sega	1574684063	[{"ycpss91004":1574697579}]
1708	SAOuO8763	1574684083	[{"ian0511":1574684567}]
1711	晉太元中·東方廚	1574684102	[{"Keine13124":1574685989}]
1713	冠位媽寶	1574684151	[{"ttt555tt":1575050271}]
1718	尷尬製造大師蝦餃	1574684186	[{"bsaat":1574690026}]
